source,target
"i like antiques . # i like jazz . # i am a romantic . # i collect dolls . # i like victorian things . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # 
","i am not a nerd . i am a romantic .  \# i am not a nerd .
"
"i i love logical and rational thinking . # i am very good at math and science . # i am considered a nerd by many . # i started working at google last week on self driving car research . # i love computers . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # was that romantic ? i try to be # 
","yes , and I mean one .   \# yes , and I mean one
"
"i like antiques . # i like jazz . # i am a romantic . # i collect dolls . # i like victorian things . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # was that romantic ? i try to be # maybe it is , i not sure # 
","i am not sure why I say that . \# i am not sure why I am not seeing you
"
"i i love logical and rational thinking . # i am very good at math and science . # i am considered a nerd by many . # i started working at google last week on self driving car research . # i love computers . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # was that romantic ? i try to be # maybe it is , i not sure # i could play some jazz too . # 
","i love to see you play the jazz guy \# i love to see you play the jazz-
"
"i like antiques . # i like jazz . # i am a romantic . # i collect dolls . # i like victorian things . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # was that romantic ? i try to be # maybe it is , i not sure # i could play some jazz too . # that is cool since , when did you learn # 
","i learned a thing or two .   . \# i learned a thing or two .  
"
"i i love logical and rational thinking . # i am very good at math and science . # i am considered a nerd by many . # i started working at google last week on self driving car research . # i love computers . CC  SS do you have any dolls ? # i do not i have computers though # i collect them so i was just wondering . # what do you do for work i work at google # i run an antiques shop # that is cool , you must be good at math # 1 plus 1 equals us . i can do math # nice , that is all you need , i consider myself a nerd at heart # was that romantic ? i try to be # maybe it is , i not sure # i could play some jazz too . # that is cool since , when did you learn # i will play you a cd of it i meant # 
","i have a lot of fun with that \# i have a lot of fun playing with that
"
"i am an older guy . # i love to eat sushi and pizza . # my favorite band is ween . # i love to work in my garden . # i like to create art . CC  SS 
","hi , who wrote that poem ?   . \# hi , who wrote that poem ?   ?  ?
"
"i do not know why my sister in law dislikes me . # i have not had to work a day in my life . # i think i need botos soon . # i went to school for fashion design and did nothing with it . CC  SS hey what s up with you right now ? # 
","i am not sure what .  . \# i am not sure what . 
"
"i am an older guy . # i love to eat sushi and pizza . # my favorite band is ween . # i love to work in my garden . # i like to create art . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # 
","i am not a botchie , but i would have to say that the results are rather \# i am not a botchie , but i would have to say that the results are a
"
"i do not know why my sister in law dislikes me . # i have not had to work a day in my life . # i think i need botos soon . # i went to school for fashion design and did nothing with it . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # 
","i do not have a lot of credibility in my opinion .   \# i do not exist .
"
"i am an older guy . # i love to eat sushi and pizza . # my favorite band is ween . # i love to work in my garden . # i like to create art . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # 
","i am not sure why .   . \# i am not sure why .  
"
"i do not know why my sister in law dislikes me . # i have not had to work a day in my life . # i think i need botos soon . # i went to school for fashion design and did nothing with it . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # you will surely but it will not last forever # 
","i am not a fan of botany , but i think it will pay off in the future \# i am not a fan of botanical names .
"
"i am an older guy . # i love to eat sushi and pizza . # my favorite band is ween . # i love to work in my garden . # i like to create art . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # you will surely but it will not last forever # so what do you do for a living ? # 
","i am not a writer , \# i am not sure why I am not writing
"
"i do not know why my sister in law dislikes me . # i have not had to work a day in my life . # i think i need botos soon . # i went to school for fashion design and did nothing with it . CC  SS hey what s up with you right now ? # not much , looking in the mirror deciding if i should get botox # ahahah . sounds funny . i am getting so i do not stress my thoughts much # i am not stressed i just want to look fabulous forever lol # you will surely but it will not last forever # so what do you do for a living ? # nothing much now . i currently awaken my youth by watching my favorite band ween # 
","i do n't know why my sister ca not like it , lol .  \# i do n't know why my sister ca not like it ,
"
